time_ms,x1,y1,z1,x2,y2,z2
Calibrating sensors... Please keep them stationary!
Offsets calculated: 0.007, -0.008, -0.968 | 0.006, 0.055, -1.021
Calibration complete. Now measuring real data:
Time(ms), X1(g), Y1(g), Z1(g), X2(g), Y2(g), Z2(g)
395185, 0.547, -0.297, 0.086, -0.015, -0.020, -0.143
395392, -0.520, 0.281, -0.018, -0.044, 0.010, 0.034
395597, 0.147, 0.177, -0.077, -0.044, -0.005, 0.064
395804, -0.253, 0.044, -0.092, -0.030, 0.010, -0.084
396010, -0.001, -0.252, -0.137, 0.030, -0.005, -0.055
396217, 0.162, 0.577, 0.100, -0.044, -0.005, -0.069
396423, 0.191, -0.756, -0.033, 0.015, 0.010, -0.010
396628, 0.784, 1.066, 0.012, -0.044, 0.040, -0.010
396835, -0.016, 0.133, -0.063, -0.044, 0.010, 0.064
397041, -0.268, -0.341, -0.018, -0.074, -0.005, 0.005
397248, -0.697, -0.060, -0.048, 0.059, -0.005, -0.069
397454, -0.401, -0.119, -0.151, 0.059, -0.034, 0.005
397661, -0.579, 0.103, -0.137, 0.015, 0.025, -0.025
397867, 0.325, -0.326, -0.063, -0.074, 0.010, 0.049
398073, 1.080, 0.029, 0.130, -0.000, -0.020, 0.034
398279, 0.413, -0.415, -0.018, 0.044, -0.020, -0.055
398486, 0.206, -0.149, -0.107, -0.059, 0.025, -0.010
398692, -0.712, 0.459, -0.240, -0.074, 0.010, 0.064
398899, 0.339, 0.177, -0.018, -0.044, 0.025, 0.049
399105, 0.221, 0.088, -0.092, -0.030, 0.010, 0.020
399311, -0.031, -0.030, 0.056, -0.044, 0.025, -0.069
399517, 0.813, -0.223, 0.115, -0.015, -0.020, -0.055
399724, -0.727, -0.741, -0.151, 0.030, 0.010, 0.005
399930, 0.088, -0.652, 0.174, -0.104, 0.040, 0.138
400137, 0.176, -0.089, -0.107, -0.059, 0.010, 0.064
400343, 0.191, 0.133, -0.018, -0.030, 0.025, 0.020
400549, 0.162, -0.193, -0.063, 0.030, -0.020, -0.010
400755, 0.132, -0.119, -0.107, -0.000, -0.020, -0.084
400962, 0.650, -0.030, -0.137, -0.059, 0.010, 0.049
401168, 0.102, -0.223, -0.033, -0.074, -0.005, 0.094
401375, 0.028, -0.074, 0.160, -0.015, -0.005, -0.025
401581, -0.016, 0.118, -0.166, -0.044, 0.010, 0.049
401787, 0.458, 0.029, -0.107, -0.015, -0.020, 0.049
401993, 0.088, -0.030, -0.196, -0.074, 0.010, 0.034
402200, 0.384, 0.681, 0.056, -0.030, 0.025, -0.055
402406, 0.162, 0.177, -0.092, -0.089, 0.025, 0.079
402613, 0.088, -0.400, 0.012, -0.000, -0.005, 0.005
402819, -0.016, -0.074, -0.018, -0.000, -0.020, 0.005
403025, -0.194, -0.149, -0.092, -0.030, -0.005, -0.010
403231, 0.058, -0.119, -0.018, -0.015, 0.025, -0.010
403438, 0.384, -0.134, 0.145, -0.059, -0.005, -0.010
403644, -0.001, -0.030, -0.033, -0.015, 0.010, -0.025
403851, 0.043, -0.134, -0.048, -0.000, -0.005, 0.005
404057, 0.399, -0.297, 0.100, -0.015, 0.010, -0.025
404263, -0.135, -0.074, -0.107, -0.015, 0.025, -0.010
404469, 0.221, -0.104, -0.033, 0.044, 0.010, 0.020
404676, 0.117, 0.088, 0.041, -0.015, 0.010, 0.005
404882, 0.117, -0.149, 0.115, -0.074, 0.025, 0.005
405089, -0.238, -0.104, -0.063, -0.000, -0.034, -0.010
405295, 0.102, 0.162, -0.063, -0.015, -0.005, -0.040
405501, 0.310, 0.177, 0.012, -0.030, -0.005, -0.010
405707, -0.075, -0.030, -0.063, -0.044, 0.010, -0.025
405914, 0.132, 0.118, 0.086, -0.044, -0.005, 0.049
406120, -0.046, 0.222, 0.056, -0.030, 0.010, -0.069
406327, -0.120, -0.282, -0.018, -0.030, 0.010, 0.005
406533, -0.075, -0.030, -0.107, 0.015, -0.005, 0.020
406739, 0.073, 0.029, -0.077, -0.030, 0.010, 0.005
406945, 0.102, 0.059, -0.018, -0.030, -0.005, -0.040
407152, -0.149, -0.060, -0.151, -0.015, 0.010, 0.005
407358, -0.120, 0.074, -0.003, -0.030, -0.005, -0.010
407564, 0.088, 0.074, -0.048, -0.030, -0.020, 0.034
407771, -0.046, 0.044, 0.026, 0.030, 0.010, -0.040
407976, -0.120, 0.088, 0.012, -0.030, -0.005, 0.020
408183, -0.061, 0.044, -0.107, 0.030, 0.025, -0.040
408389, 0.013, -0.015, -0.033, -0.030, -0.020, 0.020
408596, -0.120, -0.030, -0.063, -0.044, -0.005, 0.049
408802, -0.075, 0.385, -0.018, -0.030, -0.034, -0.025
409009, -0.046, -0.060, -0.018, -0.015, -0.005, -0.025
409214, 0.073, 0.088, -0.033, -0.030, -0.005, 0.005
409421, 0.073, 0.074, -0.048, -0.015, -0.020, 0.005
409627, 0.191, 0.340, 0.071, -0.059, 0.025, -0.025
409834, -0.046, 0.014, -0.092, -0.000, -0.020, -0.010
410040, -0.149, 0.014, -0.196, -0.059, 0.010, -0.010
410247, -0.194, -0.089, -0.122, -0.015, 0.040, -0.010
410452, 0.058, 0.592, -0.063, 0.015, -0.005, -0.084
410659, 0.043, 0.088, -0.107, -0.015, -0.005, -0.010
410865, -0.164, 0.162, -0.063, -0.030, 0.025, -0.040
411072, 0.117, -0.252, 0.012, -0.000, -0.049, -0.055
411278, 0.221, 0.562, -0.003, -0.030, -0.005, -0.055
411485, -0.001, 0.162, -0.107, -0.015, 0.010, -0.025
411691, -0.164, -0.445, -0.077, -0.030, 0.010, 0.005
411897, -0.061, -0.089, -0.003, -0.044, 0.040, -0.010
412103, -0.223, -0.208, -0.048, -0.030, -0.005, 0.020
412310, -0.031, 0.044, -0.107, -0.015, -0.020, -0.010
412516, 0.117, 0.133, -0.048, -0.030, -0.020, 0.005
412723, 0.399, 0.311, 0.100, -0.059, 0.055, -0.040
412929, 0.028, -0.178, -0.151, -0.030, -0.005, 0.034
413135, 0.280, 0.177, -0.077, -0.000, -0.020, -0.025
413341, -0.016, -0.223, 0.056, -0.030, 0.010, -0.143
413548, 0.399, 0.192, 0.056, -0.089, -0.005, 0.034
413754, -0.164, 0.177, -0.048, -0.030, 0.025, -0.084
413961, -0.164, 0.177, 0.012, -0.030, -0.005, 0.079
414167, 0.769, 0.785, 0.056, -0.000, -0.020, -0.040
414373, 0.399, -0.415, 0.071, -0.089, 0.040, -0.010
414579, 0.073, -0.415, -0.018, -0.000, -0.020, 0.020
414786, -0.446, 0.133, -0.255, -0.044, 0.025, -0.084
414992, 0.058, 0.266, -0.048, -0.044, 0.025, -0.084
415199, -0.016, 0.162, -0.107, -0.000, -0.020, -0.114
415405, -0.253, -0.060, -0.003, -0.030, -0.020, 0.005
415611, -0.268, 0.770, -0.092, -0.000, -0.064, 0.079
415817, -0.001, 0.059, 0.115, -0.000, -0.005, 0.005
416023, -0.046, -0.208, -0.003, -0.000, -0.005, -0.025
416230, -0.460, -0.000, -0.151, -0.044, -0.020, -0.010
416436, 1.065, -0.371, 0.100, 0.044, -0.020, -0.025
416643, -0.490, 0.014, -0.092, -0.059, -0.005, 0.034
416848, 0.058, 0.518, -0.225, -0.059, -0.005, -0.099
417055, 0.606, -0.193, 0.130, -0.015, -0.020, -0.010
417261, 0.162, -0.356, 0.086, 0.030, -0.020, 0.049
417468, 0.191, 0.429, 0.145, 0.044, -0.005, -0.010
417674, -0.016, -0.178, -0.003, -0.044, 0.010, 0.049
417881, -1.127, 0.192, -0.270, -0.074, 0.010, 0.034
418086, -0.135, -0.074, 0.026, -0.074, 0.010, 0.005
418293, -0.105, 0.014, -0.107, -0.044, 0.025, -0.040
418499, 0.739, 0.622, 0.026, -0.030, -0.005, -0.055
418706, 0.399, 0.311, -0.048, -0.104, 0.040, 0.005
418912, -0.312, -0.163, -0.003, -0.074, 0.025, -0.129
419119, -0.238, 0.474, -0.181, -0.030, -0.005, -0.055
419324, 0.547, -0.415, 0.086, 0.059, -0.005, -0.129
419531, -0.194, 0.222, -0.033, 0.074, -0.034, -0.129
419737, -0.031, 0.592, -0.063, -0.015, 0.010, 0.064
419944, -0.342, 0.355, -0.033, -0.074, 0.010, 0.064
420150, -0.046, 0.029, -0.092, -0.015, 0.010, -0.010
420357, -0.031, 0.074, -0.077, -0.030, -0.034, 0.020
420562, -0.164, -0.208, -0.018, -0.015, 0.010, 0.049
420769, 0.102, 0.029, -0.033, -0.044, -0.034, 0.005
420975, -0.135, 0.414, -0.151, -0.015, -0.020, -0.055
421182, -0.268, 0.385, 0.086, -0.000, -0.034, -0.025
421388, 0.650, -0.030, 0.100, -0.015, -0.020, -0.069
421595, 0.088, 0.059, -0.092, -0.000, 0.025, -0.055
421800, 0.028, -0.015, 0.012, -0.015, 0.025, -0.040
422007, -0.342, -0.119, -0.092, -0.030, 0.010, -0.010
422213, 0.058, 0.059, -0.092, -0.030, 0.010, 0.005
422420, 0.058, 0.133, -0.018, -0.030, 0.010, -0.010
422626, -0.061, 0.177, -0.107, -0.044, -0.020, 0.005
422833, -0.075, 0.237, -0.211, -0.030, -0.005, 0.034
423038, -0.135, 0.222, -0.048, -0.000, -0.005, -0.025
423245, 0.028, 0.207, -0.137, -0.015, -0.005, 0.034
423451, 0.443, 0.162, 0.086, -0.044, 0.010, 0.034
423658, -0.075, -0.030, 0.041, -0.030, 0.040, -0.025
423864, 0.043, -0.223, -0.048, -0.059, -0.005, 0.005
424071, -0.001, 0.177, -0.225, -0.030, -0.005, -0.010
424276, -0.135, 0.059, -0.122, -0.015, 0.010, 0.005
424483, 0.028, -0.252, -0.048, -0.015, 0.010, -0.010
424689, 0.073, -0.030, -0.018, -0.030, -0.005, 0.005
424896, 0.162, 0.088, -0.018, -0.015, -0.005, 0.020
425102, 0.028, 0.192, -0.107, -0.015, 0.010, 0.005
425309, 0.132, 0.103, 0.026, -0.044, 0.040, 0.005
425515, -0.283, -0.460, -0.048, -0.044, 0.010, 0.049
425721, 0.013, 0.074, -0.137, -0.059, -0.020, -0.010
425927, 0.147, 0.118, 0.012, -0.044, 0.010, 0.005
426133, -0.001, 0.162, -0.077, -0.044, 0.025, -0.010
426340, 0.458, -0.163, -0.033, -0.030, -0.020, 0.005
426546, -0.046, -0.045, -0.092, -0.015, -0.005, -0.010
426753, 0.162, -0.548, 0.026, -0.030, 0.025, 0.034
426958, -0.460, 0.103, -0.063, -0.059, 0.025, 0.049
427165, 0.043, 0.014, -0.003, -0.015, -0.005, 0.034
427371, -0.505, 0.222, -0.166, -0.030, 0.025, 0.005
427578, -0.001, 0.103, -0.151, -0.104, -0.005, 0.049
427784, -0.031, -0.030, -0.048, -0.030, 0.025, -0.040
427991, 0.013, 0.222, -0.092, -0.030, 0.010, -0.025
428196, 0.088, 0.029, -0.018, -0.044, 0.010, 0.020
428403, -0.105, -0.060, -0.166, -0.044, -0.020, 0.034
428609, 0.088, 0.103, -0.077, -0.044, -0.005, -0.040
428816, -0.046, -0.060, -0.092, -0.044, 0.010, 0.049
429022, 0.058, 0.118, -0.033, -0.030, 0.025, 0.020
429229, -0.416, 0.207, -0.196, -0.074, 0.010, 0.005
429434, 0.073, -0.104, -0.196, -0.015, -0.005, -0.040
429641, -0.401, 0.059, -0.211, -0.000, -0.005, -0.010
429847, -0.223, -0.074, -0.151, -0.015, 0.010, -0.010
430054, 0.162, -0.060, -0.077, -0.044, 0.010, 0.005
430260, 0.132, 0.029, -0.107, -0.015, -0.005, -0.010
430467, -0.268, 0.133, -0.092, -0.044, 0.025, 0.020
430672, 0.176, 0.414, 0.012, -0.074, 0.010, -0.040
430879, -0.372, -0.223, -0.122, -0.015, -0.020, 0.034
431085, 0.088, -0.267, -0.018, -0.059, 0.025, 0.020
431292, -0.164, 0.162, -0.122, -0.059, 0.010, -0.010
431498, -0.046, -0.430, -0.003, -0.030, -0.034, 0.064
431705, -0.061, 0.014, -0.092, -0.059, 0.025, -0.010
431910, 0.162, -0.030, -0.018, -0.059, 0.025, 0.034
432117, -0.061, 0.044, -0.063, -0.030, 0.010, -0.010
432323, 0.073, 0.207, -0.107, -0.030, 0.040, -0.025
432530, -0.031, -0.119, -0.003, -0.030, -0.020, 0.064
432736, -0.638, -0.474, -0.018, -0.000, -0.020, -0.010
432943, 0.102, -0.178, -0.137, -0.118, 0.010, 0.049
433148, -0.638, -0.400, -0.048, -0.015, 0.010, 0.049
433355, -0.594, -0.045, -0.107, 0.015, -0.005, 0.034
433561, 0.458, -0.341, -0.063, -0.059, -0.005, -0.040
433768, -0.223, 0.088, -0.033, -0.000, 0.010, -0.084
433974, -0.209, 0.074, -0.137, 0.030, -0.020, -0.010
434181, -0.135, 0.103, -0.048, -0.000, -0.020, -0.040
434386, -0.416, -0.682, -0.137, 0.044, -0.020, -0.040
434593, 0.310, -0.223, -0.063, -0.015, -0.005, 0.064
434799, 0.206, -0.608, 0.041, 0.015, -0.020, 0.034
435006, -0.164, 0.074, -0.077, 0.030, -0.020, 0.020
435212, 0.369, 0.770, 0.041, -0.074, 0.025, 0.049
435419, 0.250, -0.015, 0.145, -0.044, -0.005, -0.040
435624, 0.354, 0.074, -0.033, 0.015, -0.034, 0.020
435831, 0.354, -0.400, 0.026, -0.000, -0.020, -0.010
436037, 0.487, -0.267, 0.056, -0.044, 0.025, 0.049
436243, 0.280, -0.074, 0.026, -0.089, -0.005, 0.049
436450, 0.443, 0.385, 0.012, -0.000, -0.005, -0.025
436656, -0.668, 0.725, -0.285, 0.015, -0.020, -0.010
436862, -1.231, -0.371, -0.181, 0.015, 0.010, -0.069
437068, -0.653, 0.710, -0.314, -0.118, 0.040, -0.069
437275, -0.623, 0.281, -0.240, -0.059, 0.010, -0.010
437481, 0.221, -0.045, 0.041, -0.044, 0.010, 0.064
437688, -0.120, 0.503, -0.122, -0.044, -0.005, 0.034
437894, -0.431, 0.681, -0.048, -0.089, 0.010, 0.034
438100, 0.147, -0.430, 0.130, -0.074, 0.010, 0.034
438306, 0.473, -0.756, 0.145, 0.015, -0.020, 0.064
438513, 0.250, -0.341, -0.166, 0.074, -0.034, -0.069
438719, 0.236, -0.311, -0.048, 0.030, -0.005, 0.020
438926, 0.191, -0.060, -0.063, -0.030, 0.010, 0.049
439132, 0.502, 0.799, -0.092, -0.059, 0.025, -0.010
439339, -0.875, 0.237, -0.063, 0.030, 0.025, -0.114
439544, 0.532, 0.370, -0.033, -0.030, 0.025, -0.143
439751, -0.001, 0.296, -0.122, -0.030, 0.025, -0.055
439957, 0.102, -0.874, -0.018, -0.000, -0.020, 0.020
440164, -0.223, 0.103, -0.166, -0.000, -0.005, -0.010
440370, -0.105, -0.282, -0.092, -0.030, 0.010, 0.049
440577, -0.105, 0.251, -0.151, 0.030, -0.034, -0.069
440782, 0.028, -0.015, -0.063, -0.030, -0.020, 0.079
440989, 0.013, 0.014, -0.033, -0.044, -0.005, 0.049
441195, -0.164, 0.029, -0.063, -0.044, 0.010, 0.049
441402, -0.061, -0.208, -0.033, -0.044, 0.010, -0.010
441608, -0.223, -0.045, -0.181, -0.059, -0.005, -0.025
441815, 0.028, -0.089, -0.077, -0.030, -0.034, 0.064
442020, -0.372, -0.104, -0.063, -0.044, 0.010, -0.084
442227, 0.088, 0.266, -0.048, -0.030, -0.020, -0.025
442433, -0.016, 0.074, -0.225, -0.030, 0.010, -0.040
442640, -0.001, -0.519, -0.003, -0.000, -0.020, -0.010
442846, 0.280, 0.029, 0.026, -0.030, 0.040, 0.005
443053, -0.031, -0.326, -0.077, -0.044, -0.005, 0.020
443258, -0.061, -0.163, -0.033, -0.030, 0.010, -0.025
443465, 0.162, -0.074, -0.107, -0.044, -0.005, 0.020
443671, -0.135, -0.208, -0.018, -0.030, 0.010, -0.025
443878, -0.001, -0.060, -0.092, -0.030, 0.010, -0.010
444084, 0.028, -0.030, 0.071, -0.015, -0.005, -0.010
444291, 0.117, -0.060, 0.056, -0.059, 0.040, -0.010
444496, 0.028, -0.030, -0.033, -0.015, -0.020, -0.025
444703, -0.135, -0.311, -0.063, -0.030, 0.010, -0.010
444909, 0.206, 0.074, -0.092, -0.000, -0.005, 0.005
445116, 0.339, 0.118, -0.003, -0.044, -0.020, -0.025
445322, -0.075, 0.074, -0.063, -0.000, -0.005, -0.055
445529, -0.001, 0.044, -0.077, -0.030, -0.005, 0.005
445734, -0.075, -0.119, -0.018, -0.030, -0.020, 0.020
445941, -0.209, -0.015, -0.137, -0.015, -0.005, 0.020
446147, 0.028, -0.134, -0.033, -0.030, -0.034, -0.010
446354, -0.209, -0.000, -0.137, -0.030, 0.010, 0.034
446560, 0.132, 0.118, 0.026, -0.030, -0.020, 0.049
446767, 0.013, -0.045, 0.026, -0.030, -0.020, -0.010
446972, -0.179, -0.208, -0.137, -0.059, -0.020, 0.049
447179, 0.191, 0.044, -0.018, -0.015, 0.010, -0.040
447385, -0.090, -0.341, -0.092, -0.044, -0.005, 0.064
447592, 0.013, 0.029, -0.092, -0.030, -0.005, -0.055
447798, -0.031, -0.119, -0.151, -0.030, -0.005, 0.034
448005, -0.061, -0.149, -0.107, -0.015, -0.005, -0.025
448210, 0.013, 0.044, -0.063, -0.015, -0.005, -0.010
448417, -0.135, -0.089, -0.018, -0.044, -0.005, 0.034
448623, 0.176, 0.207, -0.033, -0.059, -0.005, -0.040
448829, 0.058, 0.044, -0.033, -0.030, 0.025, -0.010
449036, -0.194, -0.282, -0.048, -0.000, -0.020, -0.010
449242, -0.046, -0.089, -0.137, -0.044, -0.005, 0.020
449448, 0.058, 0.029, -0.033, -0.074, 0.010, 0.034
449654, -0.268, -0.030, -0.077, -0.044, -0.005, 0.020
449861, 0.043, 0.162, -0.181, -0.044, -0.005, -0.025
450067, 0.591, -0.000, -0.018, -0.044, -0.005, -0.084
450274, -0.564, 0.488, -0.285, -0.044, 0.040, -0.025
450480, -0.268, -0.193, -0.211, -0.089, 0.025, -0.010
450686, 0.088, 0.192, -0.107, -0.000, -0.005, 0.049
450892, 0.369, 0.325, -0.063, -0.000, 0.010, -0.158
451099, 0.176, -0.415, -0.063, -0.074, -0.005, 0.034
451305, -0.535, 0.059, -0.077, 0.074, -0.005, -0.010
451512, 0.088, -0.578, -0.122, -0.000, -0.034, 0.020
451718, 0.517, -0.267, -0.003, -0.000, 0.010, 0.005
451924, -0.209, -0.445, -0.033, 0.015, -0.034, -0.010
452130, 0.487, 0.162, -0.018, -0.059, 0.025, 0.034
452337, 0.621, 0.148, 0.071, -0.044, 0.025, 0.049
452543, -0.460, -0.548, -0.151, -0.074, -0.005, 0.064
452750, -0.298, -0.045, -0.137, -0.148, 0.025, 0.020
452956, -0.209, -0.386, -0.151, -0.030, 0.010, -0.055
453163, -0.149, -0.415, 0.071, 0.015, -0.005, -0.025
453368, 0.310, -0.134, 0.026, -0.059, 0.010, 0.049
453575, 0.147, -0.074, -0.092, -0.044, 0.010, -0.010
453781, 0.754, -0.282, 0.056, -0.000, -0.005, -0.084
453988, 0.265, -0.060, -0.063, -0.030, 0.010, 0.005
454194, 0.028, 0.059, -0.003, -0.015, 0.010, 0.005
454401, -0.609, 0.281, -0.270, -0.044, -0.005, 0.064
454606, -0.994, 0.014, -0.270, -0.089, 0.010, -0.010
454813, 0.088, -0.104, -0.092, -0.030, 0.010, -0.040
455019, 0.073, 0.710, -0.122, -0.074, 0.010, -0.069
455226, -0.105, 0.133, -0.122, -0.074, 0.040, 0.005
455432, -0.757, 0.444, -0.255, -0.000, -0.005, -0.025
455639, 0.502, 0.118, 0.086, 0.059, -0.049, -0.069
455844, 0.325, -0.178, -0.107, -0.059, -0.020, 0.005
456051, 0.221, 0.281, -0.092, -0.118, 0.069, -0.055
456257, -0.475, 0.296, -0.181, -0.059, 0.025, -0.084
456464, -0.090, -0.356, -0.003, -0.015, 0.025, -0.069
456670, 0.458, -0.134, -0.077, 0.030, -0.020, -0.069
456877, 0.043, -0.030, -0.003, -0.074, 0.010, 0.064
457082, 0.132, -0.311, -0.077, -0.059, 0.025, 0.049
457289, 0.028, 0.044, -0.092, -0.015, -0.020, 0.005
457495, -0.016, -0.682, -0.048, -0.044, -0.005, -0.040
457702, -0.135, -0.060, -0.048, -0.030, 0.025, 0.020
457908, 0.354, 0.474, -0.063, -0.074, 0.025, -0.114
458115, -0.564, 0.340, -0.151, -0.030, 0.010, -0.069
458320, -0.164, -0.223, -0.048, 0.015, 0.010, 0.005
458527, 0.487, 0.385, -0.092, -0.059, -0.005, -0.010
458733, -0.090, -0.252, -0.003, -0.044, -0.020, 0.064
458940, -0.342, 0.266, -0.166, -0.089, -0.005, 0.049
459146, 0.117, 0.088, -0.166, -0.104, 0.010, 0.020
459353, -0.298, 0.029, -0.166, -0.015, 0.010, -0.025
459558, 0.028, -0.193, -0.003, -0.000, 0.025, -0.084
459765, -0.031, 0.059, -0.077, -0.044, 0.010, -0.040
459971, 0.043, 0.088, -0.048, -0.030, 0.010, -0.010
460178, -0.283, -0.237, 0.026, -0.044, 0.010, -0.010
460384, 0.088, 0.651, -0.018, -0.030, 0.010, -0.010
460591, 0.117, -0.074, -0.077, -0.015, 0.025, -0.010
460796, -0.016, -0.000, -0.151, -0.044, -0.005, 0.049
461002, -0.046, -0.045, -0.107, -0.015, -0.005, -0.025
461209, 0.428, -0.119, -0.018, -0.030, 0.010, 0.020
461415, 0.013, 0.029, -0.033, -0.030, -0.005, -0.040
461622, -0.164, 0.118, -0.166, -0.044, 0.025, -0.025
461828, -0.283, 0.755, -0.166, -0.044, -0.020, 0.020
462034, 0.162, 0.014, 0.056, -0.015, -0.005, 0.005
462240, -0.179, -0.134, -0.166, -0.044, -0.005, 0.049
462447, 0.013, -0.060, -0.092, -0.015, -0.005, -0.055
462653, 0.236, -0.282, -0.003, -0.059, 0.025, 0.034
462860, -0.135, 0.014, -0.151, -0.030, -0.020, -0.055
463066, 0.013, -0.045, -0.063, -0.044, 0.010, -0.010
463272, 0.117, -0.030, -0.048, -0.030, -0.005, -0.010
463478, 0.236, 0.148, 0.071, -0.030, 0.010, -0.040
463685, 0.043, 0.103, -0.048, -0.015, -0.005, 0.005
463891, -0.149, -0.178, -0.181, -0.030, 0.010, -0.010
464098, 0.250, -0.089, -0.033, -0.030, 0.010, 0.005
464304, 0.399, 0.237, -0.018, -0.000, 0.010, -0.055
464510, -0.075, 0.029, -0.063, -0.044, -0.005, 0.020
464716, 0.028, 0.044, -0.092, -0.015, -0.020, 0.020
464923, 0.058, 0.029, -0.018, -0.015, -0.005, 0.049
465129, -0.327, -0.089, -0.003, -0.059, 0.010, -0.025
465336, -0.090, 0.029, -0.122, -0.044, 0.025, 0.005
465542, -0.209, 0.044, -0.151, -0.000, -0.005, 0.005
465748, -0.016, -0.193, 0.041, -0.000, 0.025, -0.025
465954, -0.061, -0.030, -0.151, -0.000, -0.005, -0.040
466161, 0.088, 0.148, -0.092, -0.030, 0.010, -0.010
466367, -0.031, 0.148, -0.048, -0.044, 0.010, -0.055
466574, -0.046, -0.015, -0.107, -0.044, 0.010, -0.010
466780, -0.075, 0.103, -0.107, -0.044, 0.010, 0.020
466987, 0.013, -0.030, -0.048, -0.015, -0.005, -0.025
467192, -0.446, 0.325, -0.166, -0.030, -0.005, 0.034
467399, -0.194, -0.104, -0.107, -0.030, 0.025, 0.049
467605, -0.401, -0.060, 0.026, -0.059, -0.005, -0.025
467812, -0.446, -0.178, -0.107, -0.000, -0.020, -0.010
468018, 0.250, -0.178, -0.122, -0.044, -0.005, -0.010
468225, 0.162, 0.044, -0.077, -0.148, 0.040, -0.010
468430, 0.680, -0.371, -0.003, -0.044, -0.020, 0.049
468637, 0.339, -0.415, -0.018, 0.044, -0.020, -0.010
468843, -0.238, -0.311, -0.151, 0.015, -0.020, 0.020
469050, 0.147, -0.208, -0.137, -0.044, -0.005, 0.049
469256, 0.206, -0.400, 0.278, -0.118, 0.055, -0.025
469463, -0.549, -0.400, -0.166, 0.030, -0.005, -0.040
469668, -0.238, -0.371, -0.181, -0.030, -0.005, 0.108
469875, 0.458, -0.237, 0.086, -0.089, 0.055, 0.005
470081, 0.636, 0.044, -0.137, -0.030, 0.025, 0.005
470288, 1.361, 0.888, 0.012, -0.059, 0.025, -0.099
470494, -0.416, -0.252, -0.151, -0.030, -0.005, 0.005
470701, 0.147, -0.282, 0.071, -0.044, 0.010, 0.108
470906, 0.162, -0.297, 0.174, -0.074, 0.010, 0.034
471113, 0.547, -0.652, -0.048, -0.030, -0.005, 0.005
471319, 0.176, -0.119, -0.033, -0.015, -0.020, 0.064
471526, -0.090, -0.208, -0.077, 0.015, -0.020, 0.034
471732, 0.013, 0.488, -0.166, -0.030, -0.020, 0.108
471938, 0.354, 0.666, -0.063, -0.074, -0.005, 0.034
472144, -0.001, 0.474, -0.048, -0.044, 0.010, -0.055
472350, -0.061, -0.341, -0.181, -0.015, -0.020, 0.153
472557, -0.238, 0.029, 0.041, -0.015, -0.005, -0.040
472764, -0.668, 0.340, -0.092, -0.000, 0.010, -0.010
472970, -0.535, -0.074, -0.196, -0.044, -0.020, 0.049
473177, -0.105, -0.089, -0.151, -0.000, -0.005, 0.079
473382, -0.298, -0.237, -0.048, -0.030, -0.005, 0.049
473589, -0.105, 0.370, -0.003, -0.074, 0.010, -0.025
473795, -0.609, -0.578, -0.137, -0.015, -0.020, 0.094
474002, -1.157, -0.800, -0.092, -0.015, 0.010, 0.005
474208, 0.028, 0.710, -0.077, -0.000, -0.005, -0.025
474414, 0.221, 0.474, 0.056, -0.118, 0.025, 0.064
474620, 0.621, -0.074, 0.204, -0.059, 0.010, -0.055
474826, -0.149, 0.237, -0.033, 0.044, -0.020, 0.005
475033, 0.487, 0.088, -0.033, 0.015, -0.005, -0.055
475239, -0.312, 0.651, -0.048, -0.030, 0.069, -0.025
475446, -0.816, 0.192, -0.329, -0.089, 0.025, 0.005
475652, 0.043, 0.074, -0.092, -0.133, 0.025, 0.064
475858, -0.031, 0.548, -0.122, -0.059, 0.010, -0.040
476064, 0.043, 0.088, -0.122, -0.030, -0.005, 0.005
476271, -0.016, -0.015, -0.018, -0.044, -0.005, -0.010
476477, -0.120, -0.237, -0.033, -0.044, 0.010, 0.020
476684, -0.001, 0.162, -0.077, -0.044, -0.005, 0.005
476890, 0.191, -0.178, -0.018, -0.030, 0.040, -0.010
477096, -0.149, -0.163, -0.063, -0.044, 0.010, 0.034
477302, 0.384, 0.103, -0.003, -0.030, -0.020, 0.005
477509, 0.206, -0.030, 0.145, -0.030, 0.025, 0.005
477715, -0.149, -0.163, -0.107, -0.044, -0.005, -0.025
477922, 0.013, -0.045, -0.077, -0.030, -0.005, -0.010
478128, 0.102, -0.163, 0.041, -0.044, 0.010, -0.055
478334, 0.132, -0.149, -0.003, -0.044, 0.040, -0.010
478540, -0.016, 0.088, -0.137, 0.015, -0.020, 0.005
478747, -0.016, -0.237, -0.033, -0.044, -0.005, -0.010
478953, -0.105, -0.045, -0.196, -0.044, 0.010, 0.005
479160, 0.280, 0.162, -0.018, -0.044, 0.010, -0.025
479366, 0.191, -0.178, 0.012, -0.044, -0.005, -0.055
479572, -0.016, -0.237, 0.026, -0.000, 0.025, -0.025
479778, 0.043, 0.296, -0.137, -0.015, -0.005, 0.034
479985, 0.147, -0.163, -0.003, -0.015, -0.020, -0.040
480191, -0.105, -0.311, -0.003, -0.044, -0.005, 0.020
480398, 0.088, -0.000, -0.018, -0.059, 0.040, -0.010
480604, 0.236, 0.651, -0.137, -0.059, 0.010, -0.010
480811, -0.179, 0.029, -0.151, -0.044, -0.005, -0.055
481016, -0.031, 0.237, -0.166, -0.030, 0.010, -0.025
481223, 0.013, -0.119, 0.012, -0.015, -0.005, -0.040
481429, -0.061, 0.044, -0.033, -0.030, -0.005, 0.005
481636, -0.431, 0.325, -0.225, -0.030, -0.005, -0.040
